sample,config,baseline_miou,degraded_miou,miou_drop,sensitivity,geo_exp,geo_shift,ling_err,vis_sigma,n_pred_masks,n_gt_masks
synthetic_007,geo_20_10_ling_0_vis_25,0.9209,0.4307,0.4901,0.003268,20,10,0.0,25,7,1
synthetic_007,geo_20_10_ling_0_vis_50,0.9209,0.4083,0.5126,0.002563,20,10,0.0,50,2,1
synthetic_007,geo_20_10_ling_10_vis_0,0.9209,0.6569,0.264,0.0024,20,10,0.1,0,6,1
synthetic_007,geo_20_10_ling_10_vis_10,0.9209,0.5952,0.3256,0.002505,20,10,0.1,10,6,1
synthetic_007,geo_20_10_ling_10_vis_25,0.9209,0.5501,0.3708,0.002318,20,10,0.1,25,5,1
synthetic_007,geo_20_10_ling_10_vis_50,0.9209,0.6262,0.2947,0.001403,20,10,0.1,50,4,1
synthetic_007,geo_20_10_ling_20_vis_0,0.9209,0.5743,0.3466,0.002889,20,10,0.2,0,7,1
synthetic_007,geo_20_10_ling_20_vis_10,0.9209,0.5401,0.3808,0.00272,20,10,0.2,10,6,1
synthetic_007,geo_20_10_ling_20_vis_25,0.9209,0.4223,0.4985,0.002933,20,10,0.2,25,6,1
synthetic_007,geo_20_10_ling_20_vis_50,0.9209,0.187,0.7339,0.003336,20,10,0.2,50,2,1
synthetic_007,geo_20_10_ling_30_vis_0,0.9209,0.5981,0.3228,0.002483,20,10,0.3,0,5,1
synthetic_007,geo_20_10_ling_30_vis_10,0.9209,0.5893,0.3315,0.00221,20,10,0.3,10,4,1
synthetic_007,geo_20_10_ling_30_vis_25,0.9209,0.3636,0.5573,0.003096,20,10,0.3,25,4,1
synthetic_007,geo_20_10_ling_30_vis_50,0.9209,0.319,0.6018,0.002617,20,10,0.3,50,6,1
synthetic_007,geo_30_15_ling_0_vis_0,0.9209,0.6422,0.2787,0.001858,30,15,0.0,0,4,1
synthetic_007,geo_30_15_ling_0_vis_10,0.9209,0.5288,0.3921,0.002306,30,15,0.0,10,5,1
synthetic_007,geo_30_15_ling_0_vis_25,0.9209,0.2622,0.6587,0.003293,30,15,0.0,25,6,1
synthetic_007,geo_30_15_ling_0_vis_50,0.9209,0.2428,0.6781,0.002712,30,15,0.0,50,6,1
synthetic_007,geo_30_15_ling_10_vis_0,0.9209,0.5703,0.3506,0.002191,30,15,0.1,0,4,1
synthetic_007,geo_30_15_ling_10_vis_10,0.9209,0.4541,0.4668,0.002593,30,15,0.1,10,3,1
synthetic_007,geo_30_15_ling_10_vis_25,0.9209,0.3693,0.5515,0.002626,30,15,0.1,25,5,1
synthetic_007,geo_30_15_ling_10_vis_50,0.9209,0.084,0.8369,0.003219,30,15,0.1,50,7,1
synthetic_007,geo_30_15_ling_20_vis_0,0.9209,0.6237,0.2972,0.001748,30,15,0.2,0,6,1
synthetic_007,geo_30_15_ling_20_vis_10,0.9209,0.5547,0.3662,0.001927,30,15,0.2,10,2,1
synthetic_007,geo_30_15_ling_20_vis_25,0.9209,0.3133,0.6076,0.002762,30,15,0.2,25,2,1
synthetic_007,geo_30_15_ling_20_vis_50,0.9209,0.3157,0.6052,0.002241,30,15,0.2,50,6,1
synthetic_007,geo_30_15_ling_30_vis_0,0.9209,0.4205,0.5004,0.00278,30,15,0.3,0,7,1
synthetic_007,geo_30_15_ling_30_vis_10,0.9209,0.4039,0.5169,0.002585,30,15,0.3,10,5,1
synthetic_007,geo_30_15_ling_30_vis_25,0.9209,0.461,0.4599,0.002,30,15,0.3,25,3,1
synthetic_007,geo_30_15_ling_30_vis_50,0.9209,0.3248,0.5961,0.002129,30,15,0.3,50,3,1
synthetic_008,geo_0_0_ling_0_vis_0,0.93,0.9151,0.0149,0.014943,0,0,0.0,0,3,1
synthetic_008,geo_0_0_ling_0_vis_10,0.93,0.8847,0.0453,0.002263,0,0,0.0,10,5,1
synthetic_008,geo_0_0_ling_0_vis_25,0.93,0.8261,0.1039,0.002078,0,0,0.0,25,5,1
synthetic_008,geo_0_0_ling_0_vis_50,0.93,0.7445,0.1855,0.001855,0,0,0.0,50,3,1
synthetic_008,geo_0_0_ling_10_vis_0,0.93,0.9019,0.0281,0.002812,0,0,0.1,0,2,1
synthetic_008,geo_0_0_ling_10_vis_10,0.93,0.8792,0.0508,0.001693,0,0,0.1,10,2,1
synthetic_008,geo_0_0_ling_10_vis_25,0.93,0.8399,0.0901,0.001502,0,0,0.1,25,4,1
synthetic_008,geo_0_0_ling_10_vis_50,0.93,0.7288,0.2012,0.001829,0,0,0.1,50,7,1
synthetic_008,geo_0_0_ling_20_vis_0,0.93,0.8614,0.0686,0.003431,0,0,0.2,0,3,1
synthetic_008,geo_0_0_ling_20_vis_10,0.93,0.8686,0.0614,0.001534,0,0,0.2,10,7,1
synthetic_008,geo_0_0_ling_20_vis_25,0.93,0.7417,0.1883,0.002689,0,0,0.2,25,5,1
synthetic_008,geo_0_0_ling_20_vis_50,0.93,0.5866,0.3434,0.002862,0,0,0.2,50,3,1
synthetic_008,geo_0_0_ling_30_vis_0,0.93,0.8456,0.0844,0.002812,0,0,0.3,0,6,1
synthetic_008,geo_0_0_ling_30_vis_10,0.93,0.7482,0.1818,0.003636,0,0,0.3,10,4,1
synthetic_008,geo_0_0_ling_30_vis_25,0.93,0.7746,0.1554,0.001943,0,0,0.3,25,5,1
synthetic_008,geo_0_0_ling_30_vis_50,0.93,0.6444,0.2856,0.002197,0,0,0.3,50,5,1
synthetic_008,geo_10_5_ling_0_vis_0,0.93,0.8607,0.0693,0.001386,10,5,0.0,0,6,1
synthetic_008,geo_10_5_ling_0_vis_10,0.93,0.773,0.157,0.002243,10,5,0.0,10,3,1
synthetic_008,geo_10_5_ling_0_vis_25,0.93,0.6489,0.2811,0.002811,10,5,0.0,25,7,1
synthetic_008,geo_10_5_ling_0_vis_50,0.93,0.5349,0.3951,0.002634,10,5,0.0,50,5,1
synthetic_008,geo_10_5_ling_10_vis_0,0.93,0.7271,0.2029,0.003381,10,5,0.1,0,7,1
synthetic_008,geo_10_5_ling_10_vis_10,0.93,0.7483,0.1818,0.002272,10,5,0.1,10,7,1
synthetic_008,geo_10_5_ling_10_vis_25,0.93,0.6611,0.2689,0.002444,10,5,0.1,25,3,1
synthetic_008,geo_10_5_ling_10_vis_50,0.93,0.6465,0.2835,0.001772,10,5,0.1,50,2,1
synthetic_008,geo_10_5_ling_20_vis_0,0.93,0.7104,0.2197,0.003138,10,5,0.2,0,7,1
synthetic_008,geo_10_5_ling_20_vis_10,0.93,0.7451,0.1849,0.002055,10,5,0.2,10,5,1
synthetic_008,geo_10_5_ling_20_vis_25,0.93,0.5313,0.3987,0.003323,10,5,0.2,25,7,1
synthetic_008,geo_10_5_ling_20_vis_50,0.93,0.4821,0.4479,0.002635,10,5,0.2,50,7,1
synthetic_008,geo_10_5_ling_30_vis_0,0.93,0.7604,0.1696,0.00212,10,5,0.3,0,6,1
synthetic_008,geo_10_5_ling_30_vis_10,0.93,0.6081,0.3219,0.003219,10,5,0.3,10,7,1
synthetic_008,geo_10_5_ling_30_vis_25,0.93,0.7072,0.2228,0.001714,10,5,0.3,25,2,1
synthetic_008,geo_10_5_ling_30_vis_50,0.93,0.6519,0.2781,0.001545,10,5,0.3,50,4,1
synthetic_008,geo_20_10_ling_0_vis_0,0.93,0.706,0.224,0.00224,20,10,0.0,0,7,1
synthetic_008,geo_20_10_ling_0_vis_10,0.93,0.6419,0.2881,0.002401,20,10,0.0,10,5,1
synthetic_008,geo_20_10_ling_0_vis_25,0.93,0.434,0.496,0.003307,20,10,0.0,25,7,1
synthetic_008,geo_20_10_ling_0_vis_50,0.93,0.414,0.516,0.00258,20,10,0.0,50,5,1
synthetic_008,geo_20_10_ling_10_vis_0,0.93,0.7279,0.2021,0.001837,20,10,0.1,0,3,1
synthetic_008,geo_20_10_ling_10_vis_10,0.93,0.486,0.444,0.003416,20,10,0.1,10,7,1
synthetic_008,geo_20_10_ling_10_vis_25,0.93,0.6332,0.2968,0.001855,20,10,0.1,25,6,1
synthetic_008,geo_20_10_ling_10_vis_50,0.93,0.6158,0.3142,0.001496,20,10,0.1,50,4,1
synthetic_008,geo_20_10_ling_20_vis_0,0.93,0.5827,0.3474,0.002895,20,10,0.2,0,3,1
synthetic_008,geo_20_10_ling_20_vis_10,0.93,0.4899,0.4401,0.003144,20,10,0.2,10,2,1
synthetic_008,geo_20_10_ling_20_vis_25,0.93,0.4938,0.4362,0.002566,20,10,0.2,25,2,1
synthetic_008,geo_20_10_ling_20_vis_50,0.93,0.3652,0.5648,0.002567,20,10,0.2,50,7,1
synthetic_008,geo_20_10_ling_30_vis_0,0.93,0.5136,0.4164,0.003203,20,10,0.3,0,7,1
synthetic_008,geo_20_10_ling_30_vis_10,0.93,0.6634,0.2666,0.001777,20,10,0.3,10,6,1
synthetic_008,geo_20_10_ling_30_vis_25,0.93,0.5972,0.3329,0.001849,20,10,0.3,25,5,1
synthetic_008,geo_20_10_ling_30_vis_50,0.93,0.616,0.314,0.001365,20,10,0.3,50,5,1
synthetic_008,geo_30_15_ling_0_vis_0,0.93,0.4513,0.4787,0.003191,30,15,0.0,0,7,1
synthetic_008,geo_30_15_ling_0_vis_10,0.93,0.3901,0.5399,0.003176,30,15,0.0,10,6,1
synthetic_008,geo_30_15_ling_0_vis_25,0.93,0.6119,0.3181,0.00159,30,15,0.0,25,7,1
synthetic_008,geo_30_15_ling_0_vis_50,0.93,0.2417,0.6883,0.002753,30,15,0.0,50,4,1
synthetic_008,geo_30_15_ling_10_vis_0,0.93,0.593,0.337,0.002107,30,15,0.1,0,2,1
synthetic_008,geo_30_15_ling_10_vis_10,0.93,0.6335,0.2965,0.001647,30,15,0.1,10,4,1
synthetic_008,geo_30_15_ling_10_vis_25,0.93,0.3281,0.6019,0.002866,30,15,0.1,25,4,1
synthetic_008,geo_30_15_ling_10_vis_50,0.93,0.4336,0.4964,0.001909,30,15,0.1,50,6,1
synthetic_008,geo_30_15_ling_20_vis_0,0.93,0.646,0.284,0.001671,30,15,0.2,0,5,1
synthetic_008,geo_30_15_ling_20_vis_10,0.93,0.4162,0.5138,0.002704,30,15,0.2,10,5,1
synthetic_008,geo_30_15_ling_20_vis_25,0.93,0.1527,0.7773,0.003533,30,15,0.2,25,5,1
synthetic_008,geo_30_15_ling_20_vis_50,0.93,0.4074,0.5226,0.001936,30,15,0.2,50,5,1
synthetic_008,geo_30_15_ling_30_vis_0,0.93,0.4911,0.4389,0.002438,30,15,0.3,0,5,1
synthetic_008,geo_30_15_ling_30_vis_10,0.93,0.4723,0.4577,0.002289,30,15,0.3,10,6,1
synthetic_008,geo_30_15_ling_30_vis_25,0.93,0.4609,0.4691,0.002039,30,15,0.3,25,6,1
synthetic_008,geo_30_15_ling_30_vis_50,0.93,0.2392,0.6908,0.002467,30,15,0.3,50,6,1
synthetic_009,geo_0_0_ling_0_vis_0,0.7522,0.7522,0.0,0.0,0,0,0.0,0,6,1
synthetic_009,geo_0_0_ling_0_vis_10,0.7522,0.6921,0.0601,0.003005,0,0,0.0,10,3,1
synthetic_009,geo_0_0_ling_0_vis_25,0.7522,0.6889,0.0633,0.001266,0,0,0.0,25,3,1
synthetic_009,geo_0_0_ling_0_vis_50,0.7522,0.5333,0.2189,0.002189,0,0,0.0,50,6,1
synthetic_009,geo_0_0_ling_10_vis_0,0.7522,0.7522,0.0,0.0,0,0,0.1,0,4,1
synthetic_009,geo_0_0_ling_10_vis_10,0.7522,0.6952,0.057,0.001901,0,0,0.1,10,5,1
synthetic_009,geo_0_0_ling_10_vis_25,0.7522,0.6381,0.1141,0.001902,0,0,0.1,25,3,1
synthetic_009,geo_0_0_ling_10_vis_50,0.7522,0.4714,0.2808,0.002553,0,0,0.1,50,2,1
synthetic_009,geo_0_0_ling_20_vis_0,0.7522,0.7038,0.0484,0.002421,0,0,0.2,0,3,1
synthetic_009,geo_0_0_ling_20_vis_10,0.7522,0.6003,0.1519,0.003797,0,0,0.2,10,2,1
synthetic_009,geo_0_0_ling_20_vis_25,0.7522,0.6236,0.1286,0.001837,0,0,0.2,25,3,1
synthetic_009,geo_0_0_ling_20_vis_50,0.7522,0.4638,0.2884,0.002403,0,0,0.2,50,6,1
synthetic_009,geo_0_0_ling_30_vis_0,0.7522,0.6922,0.06,0.002,0,0,0.3,0,6,1
synthetic_009,geo_0_0_ling_30_vis_10,0.7522,0.5916,0.1606,0.003211,0,0,0.3,10,3,1
synthetic_009,geo_0_0_ling_30_vis_25,0.7522,0.6006,0.1516,0.001895,0,0,0.3,25,2,1
synthetic_009,geo_0_0_ling_30_vis_50,0.7522,0.5454,0.2068,0.001591,0,0,0.3,50,6,1
synthetic_009,geo_10_5_ling_0_vis_0,0.7522,0.6604,0.0918,0.001836,10,5,0.0,0,6,1
synthetic_009,geo_10_5_ling_0_vis_10,0.7522,0.6061,0.1461,0.002088,10,5,0.0,10,2,1
synthetic_009,geo_10_5_ling_0_vis_25,0.7522,0.4311,0.3211,0.003211,10,5,0.0,25,4,1
synthetic_009,geo_10_5_ling_0_vis_50,0.7522,0.5121,0.2401,0.001601,10,5,0.0,50,6,1
synthetic_009,geo_10_5_ling_10_vis_0,0.7522,0.6166,0.1356,0.002261,10,5,0.1,0,5,1
synthetic_009,geo_10_5_ling_10_vis_10,0.7522,0.6217,0.1305,0.001631,10,5,0.1,10,4,1
synthetic_009,geo_10_5_ling_10_vis_25,0.7522,0.4507,0.3015,0.002741,10,5,0.1,25,6,1
synthetic_009,geo_10_5_ling_10_vis_50,0.7522,0.3451,0.4072,0.002545,10,5,0.1,50,7,1
synthetic_009,geo_10_5_ling_20_vis_0,0.7522,0.5203,0.2319,0.003313,10,5,0.2,0,2,1
synthetic_009,geo_10_5_ling_20_vis_10,0.7522,0.4567,0.2955,0.003284,10,5,0.2,10,3,1
synthetic_009,geo_10_5_ling_20_vis_25,0.7522,0.5869,0.1653,0.001377,10,5,0.2,25,2,1
synthetic_009,geo_10_5_ling_20_vis_50,0.7522,0.2959,0.4563,0.002684,10,5,0.2,50,3,1
synthetic_009,geo_10_5_ling_30_vis_0,0.7522,0.5619,0.1903,0.002379,10,5,0.3,0,5,1
synthetic_009,geo_10_5_ling_30_vis_10,0.7522,0.5299,0.2223,0.002223,10,5,0.3,10,3,1
synthetic_009,geo_10_5_ling_30_vis_25,0.7522,0.3701,0.3821,0.002939,10,5,0.3,25,5,1
synthetic_009,geo_10_5_ling_30_vis_50,0.7522,0.4157,0.3365,0.00187,10,5,0.3,50,3,1
synthetic_009,geo_20_10_ling_0_vis_0,0.7522,0.5554,0.1968,0.001968,20,10,0.0,0,5,1
synthetic_009,geo_20_10_ling_0_vis_10,0.7522,0.5183,0.2339,0.00195,20,10,0.0,10,3,1
synthetic_009,geo_20_10_ling_0_vis_25,0.7522,0.254,0.4982,0.003322,20,10,0.0,25,4,1
synthetic_009,geo_20_10_ling_0_vis_50,0.7522,0.1041,0.6481,0.003241,20,10,0.0,50,6,1
synthetic_009,geo_20_10_ling_10_vis_0,0.7522,0.5182,0.234,0.002127,20,10,0.1,0,2,1
synthetic_009,geo_20_10_ling_10_vis_10,0.7522,0.4847,0.2675,0.002058,20,10,0.1,10,3,1
synthetic_009,geo_20_10_ling_10_vis_25,0.7522,0.3012,0.451,0.002819,20,10,0.1,25,5,1
synthetic_009,geo_20_10_ling_10_vis_50,0.7522,0.3826,0.3696,0.00176,20,10,0.1,50,7,1
synthetic_009,geo_20_10_ling_20_vis_0,0.7522,0.3856,0.3667,0.003055,20,10,0.2,0,6,1
synthetic_009,geo_20_10_ling_20_vis_10,0.7522,0.5304,0.2218,0.001584,20,10,0.2,10,6,1
synthetic_009,geo_20_10_ling_20_vis_25,0.7522,0.2881,0.4641,0.00273,20,10,0.2,25,5,1
synthetic_009,geo_20_10_ling_20_vis_50,0.7522,0.1006,0.6516,0.002962,20,10,0.2,50,4,1
synthetic_009,geo_20_10_ling_30_vis_0,0.7522,0.3469,0.4053,0.003118,20,10,0.3,0,7,1
synthetic_009,geo_20_10_ling_30_vis_10,0.7522,0.329,0.4232,0.002821,20,10,0.3,10,6,1
synthetic_009,geo_20_10_ling_30_vis_25,0.7522,0.4284,0.3238,0.001799,20,10,0.3,25,6,1
synthetic_009,geo_20_10_ling_30_vis_50,0.7522,0.3295,0.4227,0.001838,20,10,0.3,50,3,1
synthetic_009,geo_30_15_ling_0_vis_0,0.7522,0.3479,0.4043,0.002696,30,15,0.0,0,4,1
synthetic_009,geo_30_15_ling_0_vis_10,0.7522,0.1446,0.6076,0.003574,30,15,0.0,10,4,1
synthetic_009,geo_30_15_ling_0_vis_25,0.7522,0.3032,0.449,0.002245,30,15,0.0,25,3,1
synthetic_009,geo_30_15_ling_0_vis_50,0.7522,0.0,0.7579,0.003032,30,15,0.0,50,7,1
synthetic_009,geo_30_15_ling_10_vis_0,0.7522,0.3254,0.4268,0.002668,30,15,0.1,0,6,1
synthetic_009,geo_30_15_ling_10_vis_10,0.7522,0.3105,0.4417,0.002454,30,15,0.1,10,5,1
synthetic_009,geo_30_15_ling_10_vis_25,0.7522,0.4507,0.3015,0.001436,30,15,0.1,25,3,1
synthetic_009,geo_30_15_ling_10_vis_50,0.7522,0.0,0.7975,0.003067,30,15,0.1,50,5,1
synthetic_009,geo_30_15_ling_20_vis_0,0.7522,0.3951,0.3571,0.0021,30,15,0.2,0,4,1
synthetic_009,geo_30_15_ling_20_vis_10,0.7522,0.105,0.6472,0.003406,30,15,0.2,10,5,1
synthetic_009,geo_30_15_ling_20_vis_25,0.7522,0.2284,0.5238,0.002381,30,15,0.2,25,7,1
synthetic_009,geo_30_15_ling_20_vis_50,0.7522,0.0146,0.7376,0.002732,30,15,0.2,50,6,1
synthetic_009,geo_30_15_ling_30_vis_0,0.7522,0.2518,0.5004,0.00278,30,15,0.3,0,2,1
synthetic_009,geo_30_15_ling_30_vis_10,0.7522,0.2405,0.5117,0.002558,30,15,0.3,10,5,1
synthetic_009,geo_30_15_ling_30_vis_25,0.7522,0.1833,0.5689,0.002473,30,15,0.3,25,3,1
synthetic_009,geo_30_15_ling_30_vis_50,0.7522,0.0117,0.7405,0.002645,30,15,0.3,50,5,1
synthetic_010,geo_0_0_ling_0_vis_0,0.7606,0.7284,0.0321,0.032122,0,0,0.0,0,5,1
synthetic_010,geo_0_0_ling_0_vis_10,0.7606,0.6663,0.0943,0.004713,0,0,0.0,10,2,1
synthetic_010,geo_0_0_ling_0_vis_25,0.7606,0.6128,0.1478,0.002955,0,0,0.0,25,5,1
synthetic_010,geo_0_0_ling_0_vis_50,0.7606,0.4699,0.2906,0.002906,0,0,0.0,50,7,1
synthetic_010,geo_0_0_ling_10_vis_0,0.7606,0.7397,0.0208,0.002083,0,0,0.1,0,6,1
synthetic_010,geo_0_0_ling_10_vis_10,0.7606,0.6806,0.08,0.002666,0,0,0.1,10,2,1
synthetic_010,geo_0_0_ling_10_vis_25,0.7606,0.6201,0.1404,0.00234,0,0,0.1,25,4,1
synthetic_010,geo_0_0_ling_10_vis_50,0.7606,0.4217,0.3389,0.003081,0,0,0.1,50,4,1
synthetic_010,geo_0_0_ling_20_vis_0,0.7606,0.7188,0.0418,0.002088,0,0,0.2,0,7,1
synthetic_010,geo_0_0_ling_20_vis_10,0.7606,0.6605,0.1001,0.002502,0,0,0.2,10,4,1
synthetic_010,geo_0_0_ling_20_vis_25,0.7606,0.5535,0.2071,0.002959,0,0,0.2,25,3,1
synthetic_010,geo_0_0_ling_20_vis_50,0.7606,0.5278,0.2327,0.00194,0,0,0.2,50,6,1
synthetic_010,geo_0_0_ling_30_vis_0,0.7606,0.6398,0.1208,0.004025,0,0,0.3,0,7,1
synthetic_010,geo_0_0_ling_30_vis_10,0.7606,0.6003,0.1603,0.003206,0,0,0.3,10,6,1
synthetic_010,geo_0_0_ling_30_vis_25,0.7606,0.527,0.2335,0.002919,0,0,0.3,25,6,1
synthetic_010,geo_0_0_ling_30_vis_50,0.7606,0.4665,0.294,0.002262,0,0,0.3,50,6,1
synthetic_010,geo_10_5_ling_0_vis_0,0.7606,0.662,0.0986,0.001972,10,5,0.0,0,5,1
synthetic_010,geo_10_5_ling_0_vis_10,0.7606,0.6496,0.1109,0.001585,10,5,0.0,10,3,1
synthetic_010,geo_10_5_ling_0_vis_25,0.7606,0.4342,0.3264,0.003264,10,5,0.0,25,5,1
synthetic_010,geo_10_5_ling_0_vis_50,0.7606,0.3585,0.4021,0.002681,10,5,0.0,50,5,1
synthetic_010,geo_10_5_ling_10_vis_0,0.7606,0.6512,0.1093,0.001822,10,5,0.1,0,3,1
synthetic_010,geo_10_5_ling_10_vis_10,0.7606,0.6109,0.1497,0.001871,10,5,0.1,10,7,1
synthetic_010,geo_10_5_ling_10_vis_25,0.7606,0.5108,0.2498,0.00227,10,5,0.1,25,2,1
synthetic_010,geo_10_5_ling_10_vis_50,0.7606,0.3503,0.4103,0.002564,10,5,0.1,50,4,1
synthetic_010,geo_10_5_ling_20_vis_0,0.7606,0.6953,0.0653,0.000933,10,5,0.2,0,7,1
synthetic_010,geo_10_5_ling_20_vis_10,0.7606,0.4459,0.3147,0.003496,10,5,0.2,10,3,1
synthetic_010,geo_10_5_ling_20_vis_25,0.7606,0.426,0.3345,0.002788,10,5,0.2,25,6,1
synthetic_010,geo_10_5_ling_20_vis_50,0.7606,0.485,0.2755,0.001621,10,5,0.2,50,5,1
synthetic_010,geo_10_5_ling_30_vis_0,0.7606,0.5166,0.2439,0.003049,10,5,0.3,0,6,1
synthetic_010,geo_10_5_ling_30_vis_10,0.7606,0.5121,0.2484,0.002484,10,5,0.3,10,4,1
synthetic_010,geo_10_5_ling_30_vis_25,0.7606,0.3882,0.3724,0.002865,10,5,0.3,25,4,1
synthetic_010,geo_10_5_ling_30_vis_50,0.7606,0.1619,0.5986,0.003326,10,5,0.3,50,5,1
synthetic_010,geo_20_10_ling_0_vis_0,0.7606,0.5554,0.2052,0.002052,20,10,0.0,0,7,1
synthetic_010,geo_20_10_ling_0_vis_10,0.7606,0.4621,0.2985,0.002487,20,10,0.0,10,2,1
synthetic_010,geo_20_10_ling_0_vis_25,0.7606,0.2512,0.5093,0.003395,20,10,0.0,25,4,1
synthetic_010,geo_20_10_ling_0_vis_50,0.7606,0.4614,0.2991,0.001496,20,10,0.0,50,7,1
synthetic_010,geo_20_10_ling_10_vis_0,0.7606,0.5016,0.259,0.002354,20,10,0.1,0,3,1
synthetic_010,geo_20_10_ling_10_vis_10,0.7606,0.4285,0.3321,0.002554,20,10,0.1,10,6,1
synthetic_010,geo_20_10_ling_10_vis_25,0.7606,0.4979,0.2626,0.001641,20,10,0.1,25,3,1
synthetic_010,geo_20_10_ling_10_vis_50,0.7606,0.2384,0.5222,0.002487,20,10,0.1,50,4,1
synthetic_010,geo_20_10_ling_20_vis_0,0.7606,0.4385,0.322,0.002683,20,10,0.2,0,7,1
synthetic_010,geo_20_10_ling_20_vis_10,0.7606,0.3233,0.4373,0.003123,20,10,0.2,10,3,1
synthetic_010,geo_20_10_ling_20_vis_25,0.7606,0.1733,0.5873,0.003455,20,10,0.2,25,6,1
synthetic_010,geo_20_10_ling_20_vis_50,0.7606,0.3289,0.4316,0.001962,20,10,0.2,50,5,1
synthetic_010,geo_20_10_ling_30_vis_0,0.7606,0.3977,0.3628,0.002791,20,10,0.3,0,6,1
synthetic_010,geo_20_10_ling_30_vis_10,0.7606,0.3358,0.4248,0.002832,20,10,0.3,10,5,1
synthetic_010,geo_20_10_ling_30_vis_25,0.7606,0.183,0.5776,0.003209,20,10,0.3,25,3,1
synthetic_010,geo_20_10_ling_30_vis_50,0.7606,0.1015,0.6591,0.002866,20,10,0.3,50,2,1
synthetic_010,geo_30_15_ling_0_vis_0,0.7606,0.5286,0.2319,0.001546,30,15,0.0,0,5,1
synthetic_010,geo_30_15_ling_0_vis_10,0.7606,0.3371,0.4234,0.002491,30,15,0.0,10,5,1
synthetic_010,geo_30_15_ling_0_vis_25,0.7606,0.1573,0.6033,0.003016,30,15,0.0,25,4,1
synthetic_010,geo_30_15_ling_0_vis_50,0.7606,0.238,0.5226,0.00209,30,15,0.0,50,4,1
synthetic_010,geo_30_15_ling_10_vis_0,0.7606,0.39,0.3706,0.002316,30,15,0.1,0,5,1
synthetic_010,geo_30_15_ling_10_vis_10,0.7606,0.2154,0.5452,0.003029,30,15,0.1,10,5,1
synthetic_010,geo_30_15_ling_10_vis_25,0.7606,0.3085,0.4521,0.002153,30,15,0.1,25,7,1
synthetic_010,geo_30_15_ling_10_vis_50,0.7606,0.121,0.6396,0.00246,30,15,0.1,50,3,1
synthetic_010,geo_30_15_ling_20_vis_0,0.7606,0.378,0.3826,0.002251,30,15,0.2,0,4,1
synthetic_010,geo_30_15_ling_20_vis_10,0.7606,0.3333,0.4272,0.002249,30,15,0.2,10,4,1
synthetic_010,geo_30_15_ling_20_vis_25,0.7606,0.3197,0.4409,0.002004,30,15,0.2,25,6,1
synthetic_010,geo_30_15_ling_20_vis_50,0.7606,0.0,0.7903,0.002927,30,15,0.2,50,4,1
synthetic_010,geo_30_15_ling_30_vis_0,0.7606,0.395,0.3656,0.002031,30,15,0.3,0,2,1
synthetic_010,geo_30_15_ling_30_vis_10,0.7606,0.2706,0.49,0.00245,30,15,0.3,10,6,1
synthetic_010,geo_30_15_ling_30_vis_25,0.7606,0.1296,0.631,0.002743,30,15,0.3,25,7,1
synthetic_010,geo_30_15_ling_30_vis_50,0.7606,0.0,0.9772,0.00349,30,15,0.3,50,4,1
synthetic_011,geo_0_0_ling_0_vis_0,0.7824,0.7587,0.0237,0.023748,0,0,0.0,0,2,1
synthetic_011,geo_0_0_ling_0_vis_10,0.7824,0.6677,0.1147,0.005735,0,0,0.0,10,3,1
synthetic_011,geo_0_0_ling_0_vis_25,0.7824,0.7156,0.0668,0.001337,0,0,0.0,25,6,1
synthetic_011,geo_0_0_ling_0_vis_50,0.7824,0.5612,0.2212,0.002212,0,0,0.0,50,7,1
synthetic_011,geo_0_0_ling_10_vis_0,0.7824,0.7768,0.0057,0.000569,0,0,0.1,0,4,1
synthetic_011,geo_0_0_ling_10_vis_10,0.7824,0.6606,0.1219,0.004063,0,0,0.1,10,5,1
synthetic_011,geo_0_0_ling_10_vis_25,0.7824,0.6392,0.1433,0.002388,0,0,0.1,25,4,1
synthetic_011,geo_0_0_ling_10_vis_50,0.7824,0.4687,0.3138,0.002852,0,0,0.1,50,7,1
synthetic_011,geo_0_0_ling_20_vis_0,0.7824,0.7287,0.0538,0.002688,0,0,0.2,0,7,1
synthetic_011,geo_0_0_ling_20_vis_10,0.7824,0.654,0.1285,0.003212,0,0,0.2,10,4,1
synthetic_011,geo_0_0_ling_20_vis_25,0.7824,0.6708,0.1116,0.001595,0,0,0.2,25,3,1
synthetic_011,geo_0_0_ling_20_vis_50,0.7824,0.4957,0.2867,0.002389,0,0,0.2,50,7,1
synthetic_011,geo_0_0_ling_30_vis_0,0.7824,0.6846,0.0979,0.003262,0,0,0.3,0,4,1
synthetic_011,geo_0_0_ling_30_vis_10,0.7824,0.6364,0.1461,0.002921,0,0,0.3,10,5,1
synthetic_011,geo_0_0_ling_30_vis_25,0.7824,0.5505,0.2319,0.002899,0,0,0.3,25,5,1
synthetic_011,geo_0_0_ling_30_vis_50,0.7824,0.4237,0.3587,0.002759,0,0,0.3,50,7,1
synthetic_011,geo_10_5_ling_0_vis_0,0.7824,0.6101,0.1723,0.003446,10,5,0.0,0,4,1
synthetic_011,geo_10_5_ling_0_vis_10,0.7824,0.5898,0.1927,0.002753,10,5,0.0,10,2,1
synthetic_011,geo_10_5_ling_0_vis_25,0.7824,0.6012,0.1812,0.001812,10,5,0.0,25,2,1
synthetic_011,geo_10_5_ling_0_vis_50,0.7824,0.4701,0.3123,0.002082,10,5,0.0,50,7,1
